id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	condition	mpn	brand	color	size	custom_label_3	custom_label_4	sales_count_conversions_10_days	vip_price	inventory_count	release_date	sales_count_conversions_1_day	parent_sku
TP2251875-5760-50330	14418319	"Dino Bunny Tee"	"FabKids White Dino male Kids Fashion >> Boys >> Clothing >> Tops & Tees >> Tees regular Dinosaurs are the new bunnies—spread the word. This tee has it all: a funny spring graphic and a tagless design for all-day comfort. Dino Bunny Tee"	$22		https://fabkids-us-cdn.justfab.com/media/images/products/TP2251875-5760/TP2251875-5760_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/TP2251875-5760/TP2251875-5760_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14418319&mpid=14418319	"in stock"	"Kids Fashion > Boys > Clothing > Tops & Tees > Tees"		TP2251875-5760-50330	FabKids	"White Dino"	3T	44	"top performer"	31	$16.95	735	02/01/2023	12	TP2251875-5760
BM2148546-1555-50330	11961157	"Pieced Jogger"	"FabKids Grey male Kids Fashion >> Boys >> Clothing >> Bottoms >> Pants regular Soft yet stylish, these joggers feature two tones and a tapered silhouette. Comfy and durable. Perfect for every activity, no matter where the day takes him! Pieced Jogger"	$32		https://fabkids-us-cdn.justfab.com/media/images/products/BM2148546-1555/BM2148546-1555_main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/BM2148546-1555/BM2148546-1555_alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BM2148546-1555/BM2148546-1555_back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D11961157&mpid=11961157	"in stock"	"Kids Fashion > Boys > Clothing > Bottoms > Pants"		BM2148546-1555-50330	FabKids	Grey	3T	227	"mid performer"	30	$24.95	3461	12/01/2022	4	BM2148546-1555
BM2251844-4349-50330	13427272	"Soft Legging"	"FabKids Grey female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular A year-round staple they can outfit in endless ways. Perfect combination of comfort and durability. Pair with any top or dress. Super-soft, stretchy fit. Soft Legging"	$18		https://fabkids-us-cdn.justfab.com/media/images/products/BM2251844-4349/BM2251844-4349_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2251844-4349/BM2251844-4349_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D13427272&mpid=13427272	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		BM2251844-4349-50330	FabKids	Grey	3T	166	"mid performer"	30	$12.95	4174	06/01/2022	4	BM2251844-4349
BM2251858-5929-50330	14327791	"Emoji Checker Bike Short"	"FabKids Yellow female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular Smiley faces, flowers, super-soft fabric, what else could a kid want? These bike shorts have it all and are the ultimate outfit completer. Emoji Checker Bike Short"	$18		https://fabkids-us-cdn.justfab.com/media/images/products/BM2251858-5929/BM2251858-5929_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/BM2251858-5929/BM2251858-5929_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BM2251858-5929/BM2251858-5929_Back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14327791&mpid=14327791	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		BM2251858-5929-50330	FabKids	Yellow	3T	47	"top performer"	30	$12.95	2156	02/01/2023	0	BM2251858-5929
BM2354451-5821-50330	14417524	"Smocked Waist Tiered Shorts"	"FabKids Multi female Kids Fashion >> Girls >> Clothing >> Bottoms >> Shorts regular Dressing up doesn't have to be uncomfortable! Even though it looks like a skirt, these bottoms are flowy shorts! Perfect for pictures and for playing. Pair with our matching top for a complete look. Smocked Waist Tiered Shorts"	$30		https://fabkids-us-cdn.justfab.com/media/images/products/BM2354451-5821/BM2354451-5821_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2354451-5821/BM2354451-5821_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14417524&mpid=14417524	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Shorts"		BM2354451-5821-50330	FabKids	Multi	3T	20	"top performer"	30	$22.95	1028	02/01/2023	3	BM2354451-5821
TP2251846-5908-50330	14417875	"Bunny Tee"	"FabKids White female Kids Fashion >> Girls >> Clothing >> Tops & Tees >> Tees regular Hop on this cute graphic bunny tee before it sells out! It's so comfy thanks to the tagless design and has the perfect springtime flower crown. Bunny Tee"	$20		https://fabkids-us-cdn.justfab.com/media/images/products/TP2251846-5908/TP2251846-5908_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/TP2251846-5908/TP2251846-5908_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14417875&mpid=14417875	"in stock"	"Kids Fashion > Girls > Clothing > Tops & Tees > Tees"		TP2251846-5908-50330	FabKids	White	3T	34	"top performer"	30	$14.95	1083	02/23/2023	2	TP2251846-5908
BM2354473-5920-50330	14327101	"Pull On Fleece Short"	"FabKids Black male Kids Fashion >> Boys >> Clothing >> Bottoms >> Shorts regular These fleece shorts are so comfy their PJs will miss them. Complete with three pockets and adjustable drawcord. They're perfect for the playground and beyond. Pull On Fleece Short"	$26		https://fabkids-us-cdn.justfab.com/media/images/products/BM2354473-5920/BM2354473-5920_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2354473-5920/BM2354473-5920_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14327101&mpid=14327101	"in stock"	"Kids Fashion > Boys > Clothing > Bottoms > Shorts"		BM2354473-5920-50330	FabKids	Black	3T	242	"top performer"	29	$19.95	5791	02/13/2023	6	BM2354473-5920
BM2354473-5919-50330	14327155	"Camo Pull On Fleece Short"	"FabKids Camo male Kids Fashion >> Boys >> Clothing >> Bottoms >> Shorts regular These fleece camo shorts are so comfy their PJs will miss them. Complete with three pockets and adjustable drawcord. They're perfect for the playground and beyond. Camo Pull On Fleece Short"	$30		https://fabkids-us-cdn.justfab.com/media/images/products/BM2354473-5919/BM2354473-5919_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2354473-5919/BM2354473-5919_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14327155&mpid=14327155	"in stock"	"Kids Fashion > Boys > Clothing > Bottoms > Shorts"		BM2354473-5919-50330	FabKids	Camo	3T	72	"top performer"	29	$22.95	1353	01/01/2023	6	BM2354473-5919
TP2354433-5750-50330	14418238	"Colorful Check Oversized Tee"	"FabKids Multi male Kids Fashion >> Boys >> Clothing >> Tops & Tees >> Tees regular Pump up the fun in this oversized camo-meets-checkered t-shirt. The shirt is made without a tag so your kiddo will be comfy all day long. Pair with our matching shorts for a head-to-toe look. Colorful Check Oversized Tee"	$26		https://fabkids-us-cdn.justfab.com/media/images/products/TP2354433-5750/TP2354433-5750_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/TP2354433-5750/TP2354433-5750_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14418238&mpid=14418238	"in stock"	"Kids Fashion > Boys > Clothing > Tops & Tees > Tees"		TP2354433-5750-50330	FabKids	Multi	3T	30	"mid performer"	28	$19.95	1010	02/01/2023	11	TP2354433-5750
BT2149024-0001-13700	11922940	"Fur Lined Cat Face Boot"	"FabKids Black female Kids Fashion >> Girls >> Shoes >> Boots regular Boots Your girl is one cool cat, and she needs booties to match! This comfy, cozy boot features super-soft sherpa lining and are purrrrrfect for everyday play. Fur Lined Cat Face Boot"	$42		https://fabkids-us-cdn.justfab.com/media/images/products/BT2149024-0001/BT2149024-0001_main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/BT2149024-0001/BT2149024-0001_alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BT2149024-0001/BT2149024-0001_back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BT2149024-0001/BT2149024-0001_side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D11922940&mpid=11922940	"in stock"	"Apparel & Accessories > Shoes > Boots"		BT2149024-0001-13700	FabKids	Black	07	67	"low performer"	27	$34.95	2165	09/24/2021	14	BT2149024-0001
SA2354350-5692-52130	14124253	"Checkered Rubber Sole Sandal"	"FabKids Multi male Kids Fashion >> Boys >> Shoes >> Sandals regular Sandals Get ready to explore in these comfy checked sandals! Straps feature an easy on-off closure. Double buckles allow for the perfect fit. Sizes T7–T9 have studs in place of buckles. Checkered Rubber Sole Sandal"	$32		https://fabkids-us-cdn.justfab.com/media/images/products/SA2354350-5692/SA2354350-5692_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SA2354350-5692/SA2354350-5692_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2354350-5692/SA2354350-5692_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2354350-5692/SA2354350-5692_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14124253&mpid=14124253	"in stock"	"Apparel & Accessories > Shoes > Sandals"		SA2354350-5692-52130	FabKids	Multi	13	272	"low performer"	27	$24.95	2764	01/10/2023	4	SA2354350-5692
TP2251875-5767-50330	14327263	"Snacks Tee"	"FabKids Black male Kids Fashion >> Boys >> Clothing >> Tops & Tees >> Tees regular This tee is perfect for the kiddo that's got one thing on the mind: snacks. Plus, it's designed without a tag so your little one will be comfy all day long. Snacks Tee"	$22		https://fabkids-us-cdn.justfab.com/media/images/products/TP2251875-5767/TP2251875-5767_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/TP2251875-5767/TP2251875-5767_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14327263&mpid=14327263	"in stock"	"Kids Fashion > Boys > Clothing > Tops & Tees > Tees"		TP2251875-5767-50330	FabKids	Black	3T	7	"top performer"	27	$16.95	466	02/02/2023	2	TP2251875-5767
DR2354509-5952-50290	14328418	"Polka Dot Square Neck Dress"	"FabKids Pink female Kids Fashion >> Girls >> Clothing >> Dresses & Rompers >> Dresses regular Kick off your spring daydream with this adorable faux-button-front dress. Smocking across the back allows for the perfect fit and faux-ties at the sleeve give it the sweetest finish. Polka Dot Square Neck Dress"	$36		https://fabkids-us-cdn.justfab.com/media/images/products/DR2354509-5952/DR2354509-5952_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/DR2354509-5952/DR2354509-5952_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/DR2354509-5952/DR2354509-5952_Back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14328418&mpid=14328418	"in stock"	"Kids Fashion > Girls > Clothing > Dresses & Rompers > Dresses"		DR2354509-5952-50290	FabKids	Pink	"XXL (18)"	25	"top performer"	27	$29.95	290	01/25/2023	5	DR2354509-5952
TP2251846-5416-50330	14202439	"Everyday Short Sleeve Tee"	"FabKids Black female Kids Fashion >> Girls >> Clothing >> Tops & Tees >> Tees regular You gotta love a classic! This black tee will be your kiddo's new go-to for layering or wearing on its own. The tagless design and soft fabric make this shirt the perfect elevated basic. Everyday Short Sleeve Tee"	$18		https://fabkids-us-cdn.justfab.com/media/images/products/TP2251846-5416/TP2251846-5416_Main_large.jpg		http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14202439&mpid=14202439	"in stock"	"Kids Fashion > Girls > Clothing > Tops & Tees > Tees"		TP2251846-5416-50330	FabKids	Black	3T	19	"mid performer"	26	$12.95	724	01/26/2023	4	TP2251846-5416
OW2354452-5834-50270	14328472	"Gingham Daisy Crewneck Sweatshirt"	"FabKids Yellow female Kids Fashion >> Girls >> Clothing >> Outerwear >> Sweatshirts regular Brighten up those chilly days with this fleece sweatshirt. The sweet floral graphic has a unique twist with purple and white gingham on the petals. Gingham Daisy Crewneck Sweatshirt"	$32		https://fabkids-us-cdn.justfab.com/media/images/products/OW2354452-5834/OW2354452-5834_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/OW2354452-5834/OW2354452-5834_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14328472&mpid=14328472	"in stock"	"Kids Fashion > Girls > Clothing > Outerwear > Sweatshirts"		OW2354452-5834-50270	FabKids	Yellow	"L (10/12)"	25	"mid performer"	26	$24.95	26	01/24/2023	0	OW2354452-5834
TP2354519-5959-50330	14417956	"Sunny Daze Oversized Tee"	"FabKids Dark Grey female Kids Fashion >> Girls >> Clothing >> Tops & Tees >> Tees regular Calling all free spirits! This oversized tee is perfect for them! The graphic has a retro music festival vibe while the tag-free design makes this t-shirt super comfy. Sunny Daze Oversized Tee"	$26		https://fabkids-us-cdn.justfab.com/media/images/products/TP2354519-5959/TP2354519-5959_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/TP2354519-5959/TP2354519-5959_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14417956&mpid=14417956	"in stock"	"Kids Fashion > Girls > Clothing > Tops & Tees > Tees"		TP2354519-5959-50330	FabKids	"Dark Grey"	3T	24	"top performer"	26	$22.95	942	02/22/2023	3	TP2354519-5959
BM2252911-5703-50260	14327899	"Ditsy Daisy Flare Legging"	"FabKids Black female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular Floral fun is just one click away with these flare leggings! They're made of a buttery fabric, have an adorable floral print, and an on-trend flare fit for extra style. Ditsy Daisy Flare Legging"	$32		https://fabkids-us-cdn.justfab.com/media/images/products/BM2252911-5703/BM2252911-5703_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2252911-5703/BM2252911-5703_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14327899&mpid=14327899	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		BM2252911-5703-50260	FabKids	Black	"M (8)"	8	"top performer"	25	$24.95	25	01/24/2023	0	BM2252911-5703
DR2354582-6342-50330	14417848	"Gingham Tiered Tie Strap Dress"	"FabKids Multi female Kids Fashion >> Girls >> Clothing >> Dresses & Rompers >> Dresses regular Every-bunny needs a cute dress for spring holidays and this one is perfect! It's a pastel dream with a comfy smocked bodice, faux ties at the straps, and tiered ruffles for an extra sweet look. Gingham Tiered Tie Strap Dress"	$40		https://fabkids-us-cdn.justfab.com/media/images/products/DR2354582-6342/DR2354582-6342_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/DR2354582-6342/DR2354582-6342_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/DR2354582-6342/DR2354582-6342_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/DR2354582-6342/DR2354582-6342_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14417848&mpid=14417848	"in stock"	"Kids Fashion > Girls > Clothing > Dresses & Rompers > Dresses"		DR2354582-6342-50330	FabKids	Multi	3T	42	"top performer"	25	$32.95	1385	02/01/2023	4	DR2354582-6342
BM2041558-0001-50330	12782272	"Bike Short"	"FabKids Black female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular This soft, stretchy short features our cartwheel-proof cotton for all-day play. Pair with any of her favorite tops and tees. Bike Short"	$18		https://fabkids-us-cdn.justfab.com/media/images/products/BM2041558-0001/BM2041558-0001_Main_large.jpg		http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D12782272&mpid=12782272	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		BM2041558-0001-50330	FabKids	Black	3T	79	"top performer"	24	$12.95	1476	02/03/2023	1	BM2041558-0001
TP2251875-5769-50330	14327398	"Retro Dino Tee"	"FabKids Light Blue male Kids Fashion >> Boys >> Clothing >> Tops & Tees >> Tees regular Dino-mite style comes naturally to your little one—get them a shirt that matches their look. Plus, it's designed without a tag so your kiddo will be comfy all day long. Retro Dino Tee"	$22		https://fabkids-us-cdn.justfab.com/media/images/products/TP2251875-5769/TP2251875-5769_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/TP2251875-5769/TP2251875-5769_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14327398&mpid=14327398	"in stock"	"Kids Fashion > Boys > Clothing > Tops & Tees > Tees"		TP2251875-5769-50330	FabKids	"Light Blue"	3T	10	"mid performer"	24	$16.95	503	01/02/2023	2	TP2251875-5769
DR2354574-6341-50330	14417632	"Relaxed Ruffle Sleeve Denim Romper"	"FabKids Light Blue female Kids Fashion >> Girls >> Clothing >> Dresses & Rompers >> Rompers regular Head into spring with ease in this adorable romper. It has a functional button front for easy on-off and front patch pockets for any treasures your kiddo may find. Relaxed Ruffle Sleeve Denim Romper"	$42		https://fabkids-us-cdn.justfab.com/media/images/products/DR2354574-6341/DR2354574-6341_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/DR2354574-6341/DR2354574-6341_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/DR2354574-6341/DR2354574-6341_Back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14417632&mpid=14417632	"in stock"	"Kids Fashion > Girls > Clothing > Dresses & Rompers > Rompers"		DR2354574-6341-50330	FabKids	"Light Blue"	3T	26	"mid performer"	24	$34.95	1171	02/22/2023	3	DR2354574-6341
